AC_ID,name1,name2,name3,complete_name,rank,parent_tsn,tsn,common
Acleisanthes diffusa,Acleisanthes,diffusa,None,Acleisanthes diffusa,220,19543,895412,spreading moonpod
Bougainvillea spectabilis,Bougainvillea,spectabilis,None,Bougainvillea spectabilis,220,19682,895413,great bougainvillea
Tripterocalyx carneus,Tripterocalyx,carneus,None,Tripterocalyx carneus,220,19618,895414,winged sandpuffs
Boerhavia acutifolia,Boerhavia,acutifolia,None,Boerhavia acutifolia,220,19667,895416,sharp-leaf spiderling
Acleisanthes lanceolata,Acleisanthes,lanceolata,None,Acleisanthes lanceolata,220,19543,895417,gypsum moonpod
Acleisanthes lanceolata,Acleisanthes,lanceolata,None,Acleisanthes lanceolata,220,19543,895417,lanceleaf moonpod
Abronia bolackii,Abronia,bolackii,None,Abronia bolackii,220,0,895418,Bolack's sand verbena
Papaver heterophyllum,Papaver,heterophyllum,None,Papaver heterophyllum,220,18881,895474,windpoppy
Papaver lateritium,Papaver,lateritium,None,Papaver lateritium,220,18881,895476,Armenian poppy
Piper betle,Piper,betle,None,Piper betle,220,18301,895503,betel pepper
Peperomia blanda,Peperomia,blanda,None,Peperomia blanda,220,18225,895506,arid-land peperomia
Nylandtia spinosa,Nylandtia,spinosa,None,Nylandtia spinosa,220,0,895535,bokbessie
Nylandtia spinosa,Nylandtia,spinosa,None,Nylandtia spinosa,220,0,895535,duinebessie
Nylandtia spinosa,Nylandtia,spinosa,None,Nylandtia spinosa,220,0,895535,skilpadbessie
Phoradendron berteroanum,Phoradendron,berteroanum,None,Phoradendron berteroanum,220,27855,895603,Bertero's mistletoe
Phoradendron dipterum,Phoradendron,dipterum,None,Phoradendron dipterum,220,27855,895604,fourpart mistletoe
Korthalsella taeniodes,Korthalsella,taeniodes,None,Korthalsella taeniodes,220,27912,895608,Kauai korthal mistletoe
Korthalsella taeniodes,Korthalsella,taeniodes,None,Korthalsella taeniodes,220,27912,895608,Kaumahana
Korthalsella taeniodes,Korthalsella,taeniodes,None,Korthalsella taeniodes,220,27912,895608,bog korthal mistletoe
Korthalsella taeniodes,Korthalsella,taeniodes,None,Korthalsella taeniodes,220,27912,895608,po'owaha
Lampranthus multiradiatus,Lampranthus,multiradiatus,None,Lampranthus multiradiatus,220,19911,896016,creeping redflush
Lampranthus vredenbergensis,Lampranthus,vredenbergensis,None,Lampranthus vredenbergensis,220,0,896018,Vredenberg ice plant
Oscularia vredenburgensis,Oscularia,vredenburgensis,None,Oscularia vredenburgensis,220,896010,896021,Vredenberg ice plant
Impatiens sodenii,Impatiens,sodenii,None,Impatiens sodenii,220,29181,896029,Oliver's touch-me-not
Begonia X tuberhybrida,Begonia,tuberhybrida,None,Begonia X tuberhybrida,220,0,896039,begonia tuberosa hybrids
Allocasuarina littoralis,Allocasuarina,littoralis,None,Allocasuarina littoralis,220,896061,896069,black she-oak
Allocasuarina littoralis,Allocasuarina,littoralis,None,Allocasuarina littoralis,220,896061,896069,river black-oak
Allocasuarina luehmannii,Allocasuarina,luehmannii,None,Allocasuarina luehmannii,220,896061,896070,bull-oak
Allocasuarina nana,Allocasuarina,nana,None,Allocasuarina nana,220,896061,896071,stunted she-oak
Allocasuarina paludosa,Allocasuarina,paludosa,None,Allocasuarina paludosa,220,896061,896072,scrub she-oak
Allocasuarina pusilla,Allocasuarina,pusilla,None,Allocasuarina pusilla,220,896061,896073,dwarf she-oak
Allocasuarina torulosa,Allocasuarina,torulosa,None,Allocasuarina torulosa,220,896061,896074,forest-oak
Allocasuarina verticillata,Allocasuarina,verticillata,None,Allocasuarina verticillata,220,896061,896075,drooping she-oak
Casuarina obesa,Casuarina,obesa,None,Casuarina obesa,220,19514,896076,swamp she-oak
Casuarina obesa,Casuarina,obesa,None,Casuarina obesa,220,19514,896076,swamp-oak
Cornus officinalis,Cornus,officinalis,None,Cornus officinalis,220,27798,896095,Asiatic dogwood
Cornus officinalis,Cornus,officinalis,None,Cornus officinalis,220,27798,896095,Japanese cornel
Cornus officinalis,Cornus,officinalis,None,Cornus officinalis,220,27798,896095,Japanese cornelian-cherry
Cornus controversa,Cornus,controversa,None,Cornus controversa,220,27798,896097,giant dogwood
Cornus capitata,Cornus,capitata,None,Cornus capitata,220,27798,896098,Bentham's cornel
Drosera aliciae,Drosera,aliciae,None,Drosera aliciae,220,22009,896167,Alice sundew
Drosera capensis,Drosera,capensis,None,Drosera capensis,220,22009,896168,Cape sundew
Diospyros mespiliformis,Diospyros,mespiliformis,None,Diospyros mespiliformis,220,23853,896173,ebony diospyros
Diospyros lycioides,Diospyros,lycioides,None,Diospyros lycioides,220,23853,896174,red star apple
Diospyros kaki,Diospyros,kaki,None,Diospyros kaki,220,23853,896176,Chinese persimmon
Diospyros kaki,Diospyros,kaki,None,Diospyros kaki,220,23853,896176,Japanese persimmon
Elatine ojibwayensis,Elatine,ojibwayensis,None,Elatine ojibwayensis,220,21403,896346,Ojibway waterwort
Eriocaulon scariosum,Eriocaulon,scariosum,None,Eriocaulon scariosum,220,39194,896358,rough pipewort
Brunonia australis,Brunonia,australis,None,Brunonia australis,220,896400,896402,blue pincushion
Scaevola gaudichaudi,Scaevola,gaudichaudi,None,Scaevola gaudichaudi,220,0,896403,mountain naupaka
Lachnanthes caroliniana,Lachnanthes,caroliniana,None,Lachnanthes caroliniana,220,43328,896414,Carolina redroot
Heliconia rostrata,Heliconia,rostrata,None,Heliconia rostrata,220,42386,896434,false bird of paradise
Heliconia rostrata,Heliconia,rostrata,None,Heliconia rostrata,220,42386,896434,false bird-of-paradise
Heliconia platystachys,Heliconia,platystachys,None,Heliconia platystachys,220,42386,896435,false bird of paradise
Heliconia platystachys,Heliconia,platystachys,None,Heliconia platystachys,220,42386,896435,false bird-of-paradise
Heliconia irrasa,Heliconia,irrasa,None,Heliconia irrasa,220,42386,896436,wild plantain
Heliconia deflexa,Heliconia,deflexa,None,Heliconia deflexa,220,0,896437,wild plantain
Khaya anthotheca,Khaya,anthotheca,None,Khaya anthotheca,220,29020,896504,Nyasaland mahogany
Nuphar X rubrodisca,Nuphar,rubrodisca,None,Nuphar X rubrodisca,220,18371,896688,yellow pond-lily
Victoria amazonica,Victoria,amazonica,None,Victoria amazonica,220,896687,896690,Amazon water-lily
Victoria cruziana,Victoria,cruziana,None,Victoria cruziana,220,896687,896691,Santa Cruz water-lily
Nuphar ulvacea,Nuphar,ulvacea,None,Nuphar ulvacea,220,0,896692,yellow pond-lily
Brunellia comocladifolia,Brunellia,comocladifolia,None,Brunellia comocladifolia,220,500161,896730,West Indian sumac
Eucryphia cordifolia,Eucryphia,cordifolia,None,Eucryphia cordifolia,220,896727,896732,ulmo
Aristotelia chilensis,Aristotelia,chilensis,None,Aristotelia chilensis,220,896728,896733,maquei
Sloanea berteroana,Sloanea,berteroana,None,Sloanea berteroana,220,21507,896734,bullwood
Oxalis carnosa,Oxalis,carnosa,None,Oxalis carnosa,220,29062,896736,fleshy sorrel
Oxalis rosea,Oxalis,rosea,None,Oxalis rosea,220,29062,896737,sorrel
Oxalis regnellii,Oxalis,regnellii,None,Oxalis regnellii,220,0,896738,sorrel
Oxalis nelsonii,Oxalis,nelsonii,None,Oxalis nelsonii,220,29062,896739,sorrel
Oxalis macrocarpa,Oxalis,macrocarpa,None,Oxalis macrocarpa,220,29062,896740,sorrel
Oxalis spiralis,Oxalis,spiralis,None,Oxalis spiralis,220,29062,896741,spiral sorrel
Passiflora berteroana,Passiflora,berteroana,None,Passiflora berteroana,220,22219,896784,pasionaria de cercas
Passiflora X violacea,Passiflora,violacea,None,Passiflora X violacea,220,22219,896785,violet passionflower
Passiflora arizonica,Passiflora,arizonica,None,Passiflora arizonica,220,22219,896786,Arizona passionflower
Passiflora tarminiana,Passiflora,tarminiana,None,Passiflora tarminiana,220,22219,896787,banana poka
Passiflora princeps,Passiflora,princeps,None,Passiflora princeps,220,0,896788,red passionflower
Passiflora tripartita,Passiflora,tripartita,None,Passiflora tripartita,220,22219,896790,banana poka
Pittosporum angustifolium,Pittosporum,angustifolium,None,Pittosporum angustifolium,220,24066,896821,weeping pittosporum
Pittosporum angustifolium,Pittosporum,angustifolium,None,Pittosporum angustifolium,220,24066,896821,willow pittosporum
Pittosporum ralphii,Pittosporum,ralphii,None,Pittosporum ralphii,220,24066,896822,Ralph's desertwillow
Billardiera heterophylla,Billardiera,heterophylla,None,Billardiera heterophylla,220,896819,896824,Australian blue-bell
Billardiera heterophylla,Billardiera,heterophylla,None,Billardiera heterophylla,220,896819,896824,Australian blue-bell creeper
Billardiera heterophylla,Billardiera,heterophylla,None,Billardiera heterophylla,220,896819,896824,bluebell creeper
Pittosporum halophyllum,Pittosporum,halophyllum,None,Pittosporum halophyllum,220,0,896825,hoawa
Ceratostigma willmottianum,Ceratostigma,willmottianum,None,Ceratostigma willmottianum,220,500191,896879,Chinese-plumbago
Limonium ramosissimum,Limonium,ramosissimum,None,Limonium ramosissimum,220,21329,896880,Algerian sea lavender
Sarracenia rosea,Sarracenia,rosea,None,Sarracenia rosea,220,21992,896944,pink pitcherplant
Smilax aspera,Smilax,aspera,None,Smilax aspera,220,43340,896986,rough bindweed
Smilax ecirrhata,Smilax,ecirrhata,None,Smilax ecirrhata,220,43340,896987,upright carrionflower
Styrax redivivus,Styrax,redivivus,None,Styrax redivivus,220,23867,897010,California styrax
Styrax redivivus,Styrax,redivivus,None,Styrax redivivus,220,23867,897010,drug snowbell
Styrax youngae,Styrax,youngae,None,Styrax youngae,220,0,897011,Young's snowbell
Camellia reticulata,Camellia,reticulata,None,Camellia reticulata,220,500689,897023,to-tsubaki
Ulmus davidiana,Ulmus,davidiana,None,Ulmus davidiana,220,19048,897046,Japanese elm
Ulmus villosa,Ulmus,villosa,None,Ulmus villosa,220,19048,897047,cherry-bark elm
Ulmus villosa,Ulmus,villosa,None,Ulmus villosa,220,19048,897047,marn elm
Ulmus X hollandica,Ulmus,hollandica,None,Ulmus X hollandica,220,19048,897048,Dutch elm
Ulmus X hollandica,Ulmus,hollandica,None,Ulmus X hollandica,220,19048,897048,Holland elm
Trema lamarckiana,Trema,lamarckiana,None,Trema lamarckiana,220,0,897051,Lamarck's trema
Trema micrantha,Trema,micrantha,None,Trema micrantha,220,0,897052,Jamaican nettletree
Trema orientalis,Trema,orientalis,None,Trema orientalis,220,0,897053,Oriental trema
Celtis tournefortii,Celtis,tournefortii,None,Celtis tournefortii,220,19039,897056,Oriental hackberry
Celtis sinensis,Celtis,sinensis,None,Celtis sinensis,220,19039,897057,Chinese hackberry
Celtis sinensis,Celtis,sinensis,None,Celtis sinensis,220,19039,897057,Japanese hackberry
Celtis caucasica,Celtis,caucasica,None,Celtis caucasica,220,19039,897060,Caucasian hackberry
Celtis bungeana,Celtis,bungeana,None,Celtis bungeana,220,19039,897061,Bunge's hackberry
Celtis ehrenbergiana,Celtis,ehrenbergiana,None,Celtis ehrenbergiana,220,0,897065,spiny hackberry
Gunnera manicata,Gunnera,manicata,None,Gunnera manicata,220,27057,897079,giant rhubarb
Gunnera insignis,Gunnera,insignis,None,Gunnera insignis,220,27057,897080,poorman's umbrella
Cissus quadrangularis,Cissus,quadrangularis,None,Cissus quadrangularis,220,28634,897081,veldt-grape
Cissus antarctica,Cissus,antarctica,None,Cissus antarctica,220,28634,897082,kangaroo vine
Nanozostera japonica,Nanozostera,japonica,None,Nanozostera japonica,220,0,897092,dwarf eelgrass
Guaiacum officinale,Guaiacum,officinale,None,Guaiacum officinale,220,29039,897104,lignum vitae
Guaiacum officinale,Guaiacum,officinale,None,Guaiacum officinale,220,29039,897104,lignum-vitae
Acorus gramineus,Acorus,gramineus,None,Acorus gramineus,220,42522,897112,grass-leaf sweet-flag
Acorus gramineus,Acorus,gramineus,None,Acorus gramineus,220,42522,897112,grassleaf sweet flag
Acorus gramineus,Acorus,gramineus,None,Acorus gramineus,220,42522,897112,slender sweet-flag
Asplenium dielerectum,Asplenium,dielerectum,None,Asplenium dielerectum,220,17333,897121,erect island spleenwort
Asplenium haleakalense,Asplenium,haleakalense,None,Asplenium haleakalense,220,17333,897124,Haleakala spleenwort
Asplenium unisorum,Asplenium,unisorum,None,Asplenium unisorum,220,17333,897129,singlesorus island spleenwort
Asplenium dielmannii,Asplenium,dielmannii,None,Asplenium dielmannii,220,17333,897130,Mann's island spleenwort
Asplenium diellaciniatum,Asplenium,diellaciniatum,None,Asplenium diellaciniatum,220,17333,897131,cutleaf island spleenwort
Asplenium dielfalcatum,Asplenium,dielfalcatum,None,Asplenium dielfalcatum,220,17333,897132,sickle island spleenwort
Asplenium erosum,Asplenium,erosum,None,Asplenium erosum,220,0,897133,eared spleenwort
Calycanthus brockianus,Calycanthus,brockianus,None,Calycanthus brockianus,220,18139,897226,Georgia sweetshrub
Canella winterana,Canella,winterana,None,Canella winterana,220,184099,897265,canella
Canella winterana,Canella,winterana,None,Canella winterana,220,184099,897265,cinnamon-bark
Canella winterana,Canella,winterana,None,Canella winterana,220,184099,897265,wild cinnamon
Costus pulverulentus,Costus,pulverulentus,None,Costus pulverulentus,220,42405,897276,spiral ginger
Costus villosissimus,Costus,villosissimus,None,Costus villosissimus,220,42405,897278,spiral flag
Cheilocostus speciosus,Cheilocostus,speciosus,None,Cheilocostus speciosus,220,897274,897280,cane-reed
Cheilocostus speciosus,Cheilocostus,speciosus,None,Cheilocostus speciosus,220,897274,897280,crepe-ginger
Cheilocostus speciosus,Cheilocostus,speciosus,None,Cheilocostus speciosus,220,897274,897280,wild ginger
Shortia uniflora,Shortia,uniflora,None,Shortia uniflora,220,23799,897284,Nippon bells
Fouquieria columnaris,Fouquieria,columnaris,None,Fouquieria columnaris,220,500285,897302,boojum tree
Fouquieria columnaris,Fouquieria,columnaris,None,Fouquieria columnaris,220,500285,897302,boojumtree
Fouquieria diguetii,Fouquieria,diguetii,None,Fouquieria diguetii,220,500285,897303,Adam's tree
Icacina oliviformis,Icacina,oliviformis,None,Icacina oliviformis,220,500679,897323,false yam
Triglochin palustris,Triglochin,palustris,None,Triglochin palustris,220,38987,897356,marsh arrowgrass
Triglochin gaspensis,Triglochin,gaspensis,None,Triglochin gaspensis,220,38987,897357,Gaspé Peninsula arrow-grass
Triglochin gaspensis,Triglochin,gaspensis,None,Triglochin gaspensis,220,38987,897357,Gaspé Peninsula arrowgrass
Triglochin concinna,Triglochin,concinna,None,Triglochin concinna,220,0,897359,slender arrowgrass
Tanzaniophasma subsolanum,Tanzaniophasma,subsolanum,None,Tanzaniophasma subsolanum,220,660291,897378,east wind gladiator
Nymphoides cristata,Nymphoides,cristata,None,Nymphoides cristata,220,29995,897401,crested floatingheart
Posidonia oceanica,Posidonia,oceanica,None,Posidonia oceanica,220,39059,897411,Mediterranean tapeweed
Strelitzia nicolai,Strelitzia,nicolai,None,Strelitzia nicolai,220,897447,897448,bird-of-paradise tree
Strelitzia nicolai,Strelitzia,nicolai,None,Strelitzia nicolai,220,897447,897448,white bird-of-paradise tree
Strelitzia reginae,Strelitzia,reginae,None,Strelitzia reginae,220,897447,897449,bird-of-paradise
Symplocos paniculata,Symplocos,paniculata,None,Symplocos paniculata,220,23877,897474,sapphire-berry
Megalastrum subincisum,Megalastrum,subincisum,None,Megalastrum subincisum,220,500416,897579,jagleaf junglefern
Dryopteris rubiginosa,Dryopteris,rubiginosa,None,Dryopteris rubiginosa,220,17519,897580,island lacefern
Deparia petersenii,Deparia,petersenii,None,Deparia petersenii,220,500238,897581,Japanese false spleenwort
Polystichum luctuosum,Polystichum,luctuosum,None,Polystichum luctuosum,220,17674,897584,Korean rockfern
Athyrium niponicum,Athyrium,niponicum,None,Athyrium niponicum,220,17408,897585,Japanese painted fern
Dryopteris hobdyana,Dryopteris,hobdyana,None,Dryopteris hobdyana,220,0,897586,Hobdy's woodfern
Dryopteris mauiensis,Dryopteris,mauiensis,None,Dryopteris mauiensis,220,17519,897587,Maui woodfern
Dryopteris tetrapinnata,Dryopteris,tetrapinnata,None,Dryopteris tetrapinnata,220,17519,897589,Waikamoi woodfern
Dryopteris alboviridis,Dryopteris,alboviridis,None,Dryopteris alboviridis,220,0,897591,Pihea woodfern
Gymnocarpium X heterosporum,Gymnocarpium,heterosporum,None,Gymnocarpium X heterosporum,220,17578,897594,blackspore oakfern
Polystichum polyblepharum,Polystichum,polyblepharum,None,Polystichum polyblepharum,220,17674,897598,Korean tasselfern
Polystichum tsussimense,Polystichum,tsussimense,None,Polystichum tsussimense,220,0,897605,Korean rockfern
Davallia fejeensis,Davallia,fejeensis,None,Davallia fejeensis,220,897577,897608,lacy hare's-foot fern
Platycerium superbum,Platycerium,superbum,None,Platycerium superbum,220,897647,897653,staghorn fern
Platycerium bifurcatum,Platycerium,bifurcatum,None,Platycerium bifurcatum,220,897647,897654,elkhorn fern
Phymatosorus scolopendria,Phymatosorus,scolopendria,None,Phymatosorus scolopendria,220,0,897655,monarch fern
Phymatosorus grossus,Phymatosorus,grossus,None,Phymatosorus grossus,220,0,897656,musk fern
Melpomene anfractuosa,Melpomene,anfractuosa,None,Melpomene anfractuosa,220,897649,897659,zigzag dwarf polypody
Oreogrammitis hookeri,Oreogrammitis,hookeri,None,Oreogrammitis hookeri,220,897648,897660,Hooker's dwarf polypody
Oreogrammitis forbesiana,Oreogrammitis,forbesiana,None,Oreogrammitis forbesiana,220,897648,897661,Forbes' dwarf polypody
Oreogrammitis baldwinii,Oreogrammitis,baldwinii,None,Oreogrammitis baldwinii,220,897648,897662,Baldwin's dwarf polypody
Adenophorus tenellus,Adenophorus,tenellus,None,Adenophorus tenellus,220,17839,897663,kolokolo
Melpomene flabelliformis,Melpomene,flabelliformis,None,Melpomene flabelliformis,220,897649,897664,fanleaf dwarf polypody
Pellaea villosa,Pellaea,villosa,None,Pellaea villosa,220,17639,897680,villose cliffbrake
Doryopteris takeuchii,Doryopteris,takeuchii,None,Doryopteris takeuchii,220,500248,897683,Takeuch's lipfern
Doryopteris X subdecipiens,Doryopteris,subdecipiens,None,Doryopteris X subdecipiens,220,500248,897684,Waianae Mountain digit fern
Doryopteris angelica,Doryopteris,angelica,None,Doryopteris angelica,220,500248,897685,Kauai digit fern
Cheilanthes viridis,Cheilanthes,viridis,None,Cheilanthes viridis,220,17432,897686,green cliffbrake
Thelypteris namaphila,Thelypteris,namaphila,None,Thelypteris namaphila,220,0,897763,Maricao maiden fern
